simulation_id,terminal_value,terminal_return
338,139154.21778918582,0.3915421778918582
339,117188.0594090915,0.17188059409091494
340,103188.36604710222,0.0318836604710222
341,136308.15711269923,0.36308157112699235
342,122086.03209636251,0.22086032096362507
343,74643.35397765416,-0.2535664602234584
344,133341.6100357154,0.33341610035715386
345,127253.29339253646,0.2725329339253646
346,113709.03069065101,0.13709030690651014
347,86836.0027966982,-0.13163997203301803
348,103290.92841067722,0.032909284106772185
349,157213.33734876156,0.5721333734876155
350,131192.14833047,0.31192148330469993
351,190436.13959776695,0.9043613959776695
352,155751.3623147583,0.557513623147583
353,93386.73712075928,-0.06613262879240722
354,127088.25667757235,0.27088256677572353
355,78329.98011494751,-0.21670019885052494
356,160153.2699602194,0.6015326996021939
357,83679.9086028278,-0.16320091397172198
358,95544.48392641704,-0.044555160735829547
359,144441.77106111654,0.4444177106111653
360,175805.00300449197,0.7580500300449198
361,117046.19518610637,0.17046195186106372
362,93342.8376081315,-0.0665716239186851
363,79868.93838143907,-0.2013106161856093
364,119214.03760333257,0.1921403760333258
365,195299.8942113942,0.952998942113942
366,88607.4211785821,-0.11392578821417909
367,131651.34097193147,0.31651340971931474
368,79076.49992834262,-0.20923500071657386
369,127078.16036080905,0.27078160360809056
370,118047.3274410275,0.18047327441027505
371,69744.4956029801,-0.30255504397019906
372,147040.41968483254,0.47040419684832546
373,161135.9256746067,0.6113592567460671
374,93180.36894031728,-0.06819631059682729
375,124733.15659005009,0.24733156590050087
376,100639.15025437975,0.0063915025437975
377,97731.68275871665,-0.022683172412833574
378,149495.83393063673,0.49495833930636723
379,153893.75133293497,0.5389375133293497
380,121721.6146504015,0.217216146504015
381,115471.21801894953,0.15471218018949529
382,95509.59734733583,-0.044904026526641716
383,79640.86929294057,-0.20359130707059436
384,106889.74589627337,0.06889745896273358
