Date,AAPL,AMZN,GOOGL,MSFT
2025-04-02,222.91842651367188,196.00999450683594,156.49732971191406,379.2367248535156
2025-04-03,202.30824279785156,178.41000366210938,150.19918823242188,370.2752990722656
2025-04-04,187.56253051757812,171.0,145.09689331054688,357.10614013671875
2025-04-07,180.6725616455078,175.25999450683594,146.24290466308594,355.14117431640625
2025-04-08,171.67176818847656,170.66000366210938,144.19998168945312,351.86627197265625
2025-04-09,197.98709106445312,191.10000610351562,158.16159057617188,387.52325439453125
2025-04-10,189.59365844726562,181.22000122070312,152.2919464111328,378.4527282714844
2025-04-11,197.29013061523438,184.8699951171875,156.59701538085938,385.498779296875
2025-04-14,201.64117431640625,182.1199951171875,158.52035522460938,384.8636169433594
2025-04-15,201.26280212402344,179.58999633789062,155.76986694335938,382.7994384765625
2025-04-16,193.4269561767578,174.3300018310547,152.8001708984375,368.78668212890625
2025-04-17,196.12521362304688,172.61000061035156,150.63766479492188,364.98577880859375
2025-04-21,192.32179260253906,167.32000732421875,147.15972900390625,356.3916015625
2025-04-22,198.8732452392578,173.17999267578125,150.94659423828125,364.0331115722656
2025-04-23,203.71214294433594,180.60000610351562,154.8131866455078,371.5456237792969
2025-04-24,207.4657745361328,186.5399932861328,158.72959899902344,384.35748291015625
2025-04-25,208.371826171875,188.99000549316406,161.40036010742188,388.8729248046875
2025-04-28,209.22808837890625,187.6999969482422,160.05502319335938,388.18817138671875
2025-04-29,210.29345703125,187.38999938964844,159.60658264160156,391.0462951660156
2025-04-30,211.57786560058594,184.4199981689453,158.2512664794922,392.25701904296875
2025-05-01,212.39431762695312,190.1999969482422,160.74261474609375,422.16802978515625
2025-05-02,204.45889282226562,189.97999572753906,163.4632110595703,431.9729919433594
2025-05-05,198.02691650390625,186.35000610351562,163.64259338378906,432.8562316894531
2025-05-06,197.6485595703125,185.00999450683594,162.66595458984375,430.0179443359375
2025-05-07,195.3983612060547,188.7100067138672,150.85691833496094,430.0576477050781
2025-05-08,196.6329803466797,192.0800018310547,153.74688720703125,434.84100341796875
2025-05-09,197.66848754882812,193.05999755859375,152.22218322753906,435.39678955078125
2025-05-12,210.15048217773438,208.63999938964844,157.91244506835938,445.8467712402344
2025-05-13,212.28399658203125,211.3699951171875,158.97874450683594,445.7276916503906
2025-05-14,211.68582153320312,210.25,164.79855346679688,449.4988098144531
2025-05-15,210.80848693847656,205.1699981689453,163.39344787597656,450.512939453125
2025-05-16,210.6190643310547,205.58999633789062,165.61572265625,451.6463317871094
2025-05-19,208.14657592773438,206.16000366210938,165.96450805664062,456.2197570800781
2025-05-20,206.232421875,204.07000732421875,163.4133758544922,455.5238342285156
2025-05-21,201.4768829345703,201.1199951171875,167.9775390625,449.9561767578125
2025-05-22,200.7490997314453,203.10000610351562,170.27955627441406,452.23291015625
2025-05-23,194.67758178710938,200.99000549316406,167.8878631591797,447.5799560546875
2025-05-27,199.60260009765625,206.02000427246094,172.30255126953125,458.0292663574219
2025-05-28,199.81195068359375,204.72000122070312,171.76441955566406,454.7184753417969
2025-05-29,199.3433837890625,205.6999969482422,171.26614379882812,456.0308837890625
2025-05-30,200.24066162109375,205.00999450683594,171.1465606689453,457.701171875
2025-06-02,201.08807373046875,206.64999389648438,168.4459228515625,459.3018798828125
2025-06-03,202.65330505371094,205.7100067138672,165.60577392578125,460.29608154296875
2025-06-04,202.20468139648438,207.22999572753906,167.46929931640625,461.1908874511719
